id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
739963,Pternistis,afer,,Red-necked Spurfowl,Peter Boesman,Uganda,Queen Elizabeth National Park,-0.712,29.6301,,song,//xeno-canto.org/739963,https://xeno-canto.org/739963/download,XC739963-LS_51181 Red-necked Spurfowl song B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739963-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739963-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739963-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739963-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:10,18:00,2022-06-24,2022-07-27,[''],,unknown,unknown
739961,Pternistis,afer,,Red-necked Spurfowl,Peter Boesman,Uganda,Queen Elizabeth National Park,-0.712,29.6301,,call,//xeno-canto.org/739961,https://xeno-canto.org/739961/download,XC739961-LS_51076 Red-necked Spurfowl juv and ad calls B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739961-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739961-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739961-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739961-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:32,16:00,2022-06-22,2022-07-27,[''],Calls of juveniles and adult,unknown,unknown
537112,Pternistis,afer,,Red-necked Spurfowl,Magnus Wadstein,Uganda,"Lake Mburo National Park, Kiruhura, Western Region",-0.5968,31.0106,1300,call,//xeno-canto.org/537112,https://xeno-canto.org/537112/download,XC537112-200301_0461 Rn Francolin.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC537112-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC537112-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC537112-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC537112-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:07,11:00,2020-03-01,2020-03-22,['Tricholaema lacrymosa'],,no,no
537111,Pternistis,afer,,Red-necked Spurfowl,Magnus Wadstein,Uganda,"Lake Mburo National Park, Kiruhura, Western Region",-0.5968,31.0106,1300,call,//xeno-canto.org/537111,https://xeno-canto.org/537111/download,XC537111-200301_0460 Redn franc.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC537111-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC537111-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC537111-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC537111-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:08,11:00,2020-03-01,2020-03-22,['Poicephalus meyeri'],,no,no
268759,Pternistis,afer,,Red-necked Spurfowl,Martin St-Michel,Uganda,"Queen Elizabeth National Park, Kasese, Western Region",-0.1933,30.0219,950,call,//xeno-canto.org/268759,https://xeno-canto.org/268759/download,XC268759-Queen-2015-03-02-17h27 LS114570.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC268759-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC268759-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC268759-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC268759-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:06,17:27,2015-03-02,2015-08-17,[''],Habitat: acacia savanna.,yes,no
157066,Pternistis,afer,,Red-necked Spurfowl,Hans Groot,Uganda,Lake Mburo National Park,-0.6567,30.9237,1300,call,//xeno-canto.org/157066,https://xeno-canto.org/157066/download,XC157066-Red-necked Spurfowl Lake Mburo 160213.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157066-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157066-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157066-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157066-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:05,17:00,2013-02-16,2013-12-07,[''],,yes,no
138295,Alopochen,aegyptiaca,,Egyptian Goose,Bram Piot,Uganda,"Botanical Gardens Entebbe, Wakisso District",0.064,32.479,1100,call,//xeno-canto.org/138295,https://xeno-canto.org/138295/download,XC138295-EgyptianGoose_Entebbe_20130607_edited.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138295-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138295-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138295-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138295-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:11,17:30,2013-06-07,2013-06-13,[''],,yes,no
282032,Anas,undulata,undulata,Yellow-billed Duck,Rolf A. de By,Uganda,northwest of Lk Mburo NP,-0.55,30.82,1340,call,//xeno-canto.org/282032,https://xeno-canto.org/282032/download,XC282032-rdb_11092015_1558_Yellowbilled_Duck.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282032-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282032-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282032-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282032-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,1:08,15:58,2015-09-11,2015-09-20,"['Dendrocygna viduata', 'Actitis hypoleucos']",,yes,no
514055,Caprimulgus,nigriscapularis,,Black-shouldered Nightjar,Timo Janhonen,Uganda,Lake Mburo National Park,-0.6567,30.9237,1300,song,//xeno-canto.org/514055,https://xeno-canto.org/514055/download,XC514055-Capnig_MburoNP_1905_15jan2019.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KZQAYURRFG/ffts/XC514055-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KZQAYURRFG/ffts/XC514055-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KZQAYURRFG/ffts/XC514055-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KZQAYURRFG/ffts/XC514055-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:47,00:00,2019-01-15,2019-12-30,[''],,no,no
252070,Caprimulgus,nigriscapularis,,Black-shouldered Nightjar,Martin St-Michel,Uganda,"Queen Elizabeth National Park, Bushenyi, Western Region",-0.1379,30.0483,950,song,//xeno-canto.org/252070,https://xeno-canto.org/252070/download,XC252070-Caprimulgus nigriscapularis (Queen-2015-03-03-01h31) LS114572.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC252070-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC252070-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC252070-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC252070-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:23,01:31,2015-03-03,2015-06-09,[''],Same individual as in XC252069. Habitat: shrubland.,no,no
252069,Caprimulgus,nigriscapularis,,Black-shouldered Nightjar,Martin St-Michel,Uganda,"Queen Elizabeth National Park, Bushenyi, Western Region",-0.1379,30.0483,950,song,//xeno-canto.org/252069,https://xeno-canto.org/252069/download,XC252069-Caprimulgus nigriscapularis (Queen-2015-03-03-01h28) LS114571.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC252069-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC252069-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC252069-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC252069-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:48,01:28,2015-03-03,2015-06-09,[''],A second individual answering infrequently. Habitat: shrubland.,no,no
701665,Caprimulgus,nigriscapularis,,Black-shouldered Nightjar,András Schmidt,Uganda,"Nyabushozi (near  Village), Kiruhura, Western Region",-0.635,30.9696,1300,"adult, sex uncertain, song",//xeno-canto.org/701665,https://xeno-canto.org/701665/download,XC701665-Caprimulgus nigriscapularis051117a (online-audio-converter.com).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701665-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701665-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701665-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701665-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:12,05:00,2005-11-17,2022-02-11,['Lamprotornis purpuroptera'],"No modification. This song was heard from the lodge, and the bird was attracted closer with playback. Wooded savannah.",yes,yes
282011,Caprimulgus,nigriscapularis,,Black-shouldered Nightjar,Rolf A. de By,Uganda,Lake Mburo National Park,-0.62,30.98,1330,song,//xeno-canto.org/282011,https://xeno-canto.org/282011/download,XC282011-rdb_11092015_0615_Black-shouldered_Nightjar.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282011-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282011-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282011-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282011-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:24,06:15,2015-09-11,2015-09-20,[''],,no,no
282010,Caprimulgus,nigriscapularis,,Black-shouldered Nightjar,Rolf A. de By,Uganda,Lake Mburo National Park,-0.62,30.98,1330,song,//xeno-canto.org/282010,https://xeno-canto.org/282010/download,XC282010-rdb_11092015_0612_Black-shouldered_Nightjar.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282010-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282010-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282010-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PTYTXQRLSZ/ffts/XC282010-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,4:54,06:12,2015-09-11,2015-09-20,['Centropus superciliosus'],restaurant breakfast preparations in bg,no,no
701666,Caprimulgus,nigriscapularis,,Black-shouldered Nightjar,András Schmidt,Uganda,"Nyabushozi (near  Village), Kiruhura, Western Region",-0.635,30.9696,1300,"adult, sex uncertain, song",//xeno-canto.org/701666,https://xeno-canto.org/701666/download,XC701666-Caprimulgus nigriscapularis051117b (online-audio-converter.com).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701666-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701666-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701666-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701666-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,2:20,05:00,2005-11-17,2022-02-11,['Lamprotornis purpuroptera'],"No modification. This song was heard from the lodge, and the bird was attracted closer with playback. Wooded savannah. Same bird as on XC701665.",yes,yes
667579,Caprimulgus,nigriscapularis,,Black-shouldered Nightjar,Niall Perrins,Uganda,"Nyabushozi (near  Rwesirabo), Kiruhura, Western Region",-0.5283,31.0002,1300,"adult, call, sex uncertain",//xeno-canto.org/667579,https://xeno-canto.org/667579/download,XC667579-2021-07-20 06_18BSNightjar.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC667579-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC667579-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC667579-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC667579-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:56,06:20,2021-07-20,2021-08-11,[''],,no,no
610922,Caprimulgus,nigriscapularis,,Black-shouldered Nightjar,Magnus Wadstein,Uganda,"Queen Elizabeth National Park, Bushenyi, Western Region",-0.1379,30.0483,950,song,//xeno-canto.org/610922,https://xeno-canto.org/610922/download,XC610922-Black shouldered nightjar.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC610922-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC610922-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC610922-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC610922-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,1:12,19:30,2020-03-09,2020-12-27,[''],,no,no
136672,Caprimulgus,nigriscapularis,,Black-shouldered Nightjar,Josh Engel,Uganda,"Mainaro, Kibale National Park, Kamwenge, Western Region",0.3575,30.3851,1200,song,//xeno-canto.org/136672,https://xeno-canto.org/136672/download,XC136672-Caprimulgus_nigroscapularis_130320_05.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC136672-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC136672-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC136672-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC136672-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:48,22:30,2013-03-20,2013-06-05,[''],,no,no
48357,Caprimulgus,nigriscapularis,,Black-shouldered Nightjar,Marcell Claassen,Uganda,"Mihingo Lodge, Lake Mburo NP",-0.598,31.077,1322,call,//xeno-canto.org/48357,https://xeno-canto.org/48357/download,Black-shouldered Nightjar (Caprimulg.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/ffts/XC48357-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/ffts/XC48357-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/ffts/XC48357-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/ffts/XC48357-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,D,0:02,20:40,2010-03-29,2010-05-05,[''],,unknown,unknown
302934,Caprimulgus,poliocephalus,,Montane Nightjar,Sergey Dereliev,Uganda,"Rubanda, Kabale, Western Region",-1.047,29.7754,2300,call,//xeno-canto.org/302934,https://xeno-canto.org/302934/download,XC302934-Ruwenzori Nightjar_Caprimulgus ruwenzorii_CALL_Bwindi_Uganda_13Jul2015_copyright Sergey Dereliev.MP3,"{'small': '//xeno-canto.org/sounds/uploaded/KYDCMCIDHF/ffts/XC302934-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KYDCMCIDHF/ffts/XC302934-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KYDCMCIDHF/ffts/XC302934-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KYDCMCIDHF/ffts/XC302934-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:14,19:26,2015-07-13,2016-02-11,[''],,yes,unknown
234864,Caprimulgus,poliocephalus,,Montane Nightjar,Martin St-Michel,Uganda,"Rubanda, Kabale, Western Region",-1.0581,29.7985,2400,song,//xeno-canto.org/234864,https://xeno-canto.org/234864/download,XC234864-Caprimulgus ruwenzorii (Rubanda-2015-02-25-18h40) LS114227.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC234864-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC234864-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC234864-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC234864-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:14,18:40,2015-02-25,2015-04-09,[''],"One individual coming very close after playback. Flew away after singing briefly. Another individual was singing farther away. Habitat: garden, fields, primary montane forest.",yes,yes
541607,Caprimulgus,poliocephalus,ruwenzorii,Montane Nightjar,Magnus Wadstein,Uganda,"Ruhija, Bwindi Impenetrable Forest, Kisoro, Western Region",-1.062,29.7865,2400,song,//xeno-canto.org/541607,https://xeno-canto.org/541607/download,XC541607-200303_0500 Rwenzori Nightjar.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC541607-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC541607-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC541607-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC541607-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:48,19:00,2020-03-03,2020-04-04,['Cuculus solitarius'],,no,no
235888,Caprimulgus,poliocephalus,,Montane Nightjar,Martin St-Michel,Uganda,"Rubanda, Kabale, Western Region",-1.0581,29.7985,2400,song,//xeno-canto.org/235888,https://xeno-canto.org/235888/download,XC235888-Caprimulgus ruwenzorii (Rubanda-2015-02-26-05h30) LS114239.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC235888-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC235888-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC235888-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC235888-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:56,05:30,2015-02-26,2015-04-15,[''],"Habitat: garden, fields, primary montane forest.",no,no
234865,Caprimulgus,poliocephalus,,Montane Nightjar,Martin St-Michel,Uganda,"Rubanda, Kabale, Western Region",-1.0581,29.7985,2400,song,//xeno-canto.org/234865,https://xeno-canto.org/234865/download,XC234865-Caprimulgus ruwenzorii (Rubanda-2015-02-25-19h03) LS114229.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC234865-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC234865-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC234865-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC234865-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,3:25,19:03,2015-02-25,2015-04-09,[''],"See XC234864. Habitat: garden, fields, primary montane forest.",no,no
166356,Caprimulgus,poliocephalus,ruwenzorii,Montane Nightjar,Sander Bot,Uganda,"Ruhija, Bwindi Impenetrable Forest, Kisoro, Western Region",-1.062,29.7865,2400,song,//xeno-canto.org/166356,https://xeno-canto.org/166356/download,XC166356-RuwenzoriNightjar19Jan2014RuhijaBwindiNPUganda.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166356-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166356-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166356-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166356-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:22,?,2014-01-20,2014-02-07,[''],,no,yes
83799,Caprimulgus,natalensis,,Swamp Nightjar,David C. Moyer,Uganda,"Bugungu Airstrip, Murchinson Falls National Park",2.21,31.562,800,song,//xeno-canto.org/83799,https://xeno-canto.org/83799/download,Nightjar sp.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/ffts/XC83799-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/ffts/XC83799-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/ffts/XC83799-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/ffts/XC83799-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:05,21:03,2011-07-12,2011-07-19,[''],,unknown,unknown
739483,Caprimulgus,tristigma,,Freckled Nightjar,Peter Boesman,Uganda,"Lake Mburo National Park, Kiruhura, Western Region",-0.5968,31.0106,,song,//xeno-canto.org/739483,https://xeno-canto.org/739483/download,XC739483-LS_51575 Freckled Nightjar song B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739483-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739483-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739483-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739483-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:21,05:00,2022-07-01,2022-07-27,[''],,unknown,unknown
537117,Caprimulgus,tristigma,,Freckled Nightjar,Magnus Wadstein,Uganda,Rwakobo Lodge,-0.53,31,1300,song,//xeno-canto.org/537117,https://xeno-canto.org/537117/download,XC537117-200301_0449 Freckled nightjar.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC537117-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC537117-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC537117-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CQARALZBNN/ffts/XC537117-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,06:00,2020-03-01,2020-03-22,[''],,no,no
514056,Caprimulgus,tristigma,,Freckled Nightjar,Timo Janhonen,Uganda,Lake Mburo National Park,-0.6567,30.9237,1300,song,//xeno-canto.org/514056,https://xeno-canto.org/514056/download,XC514056-Captri_MburoNP_1852_15jan2019.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KZQAYURRFG/ffts/XC514056-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KZQAYURRFG/ffts/XC514056-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KZQAYURRFG/ffts/XC514056-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KZQAYURRFG/ffts/XC514056-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:07,19:00,2019-01-15,2019-12-30,[''],,no,no
227513,Caprimulgus,tristigma,,Freckled Nightjar,Martin St-Michel,Uganda,"Lake Mburo National Park, Kiruhura, Western Region",-0.5968,31.0106,1300,song,//xeno-canto.org/227513,https://xeno-canto.org/227513/download,XC227513-Caprimulgus tristigma (Mburo-2015-02-23-05h25) LS114122.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC227513-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC227513-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC227513-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC227513-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:21,05:25,2015-02-23,2015-03-23,[''],Habitat: accacia savanna.,no,no
227496,Caprimulgus,tristigma,,Freckled Nightjar,Martin St-Michel,Uganda,"Lake Mburo National Park, Kiruhura, Western Region",-0.5968,31.0106,1300,"call, flight call",//xeno-canto.org/227496,https://xeno-canto.org/227496/download,XC227496-Caprimulgus tristigma (Mburo-2015-02-23-04h50) LS114117.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC227496-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC227496-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC227496-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC227496-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:05,04:50,2015-02-23,2015-03-23,[''],Two individuals roosting on bare rock. Habitat: accacia savanna.,yes,no
